time,x,y,z,mode,station,user_id,trip_id
1576137451,-1.2258312702,4.3766007423,8.1690158844,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2832920551,4.290409565,8.2360534668,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3024457693,4.3287167549,8.398859977699999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.0821791887,4.4915223122,8.6287031174,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.8810662031000001,4.7596731186,8.858546257,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9768342972,4.874594688399999,9.0883893967,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.8906430602,4.874594688399999,9.193734168999999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9481038451,4.7788267136,9.2895021439,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2066776752,4.5394062995999995,9.1554269791,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.6567876338999998,4.3191399574,8.8010854721,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-2.671929121,4.290409565,5.6503162384,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-2.8347349167,4.4340615273,6.9144544601,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.9345149994,4.9703626632999995,8.0062103271,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7661445141,5.3534350395,8.9734678268,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4118026793,5.410895824400001,9.7874965668,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4979939461,5.410895824400001,9.950302124,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9481038451,5.3725886345000005,9.2895021439,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3694833516999998,5.2097830772,8.5137815475,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.7238252162999999,4.9607858658,7.8529815674000005,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.9153614044,4.788403511,7.546523571,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.8866308928,4.7022123337,7.4411787987,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.7334020138,4.6160206795,7.6901760101,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.6759412288999997,4.5968670844999995,8.1977462769,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.5993267297999998,4.5010991096,8.8010854721,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.4365210533000001,4.3957543373000005,9.212887764,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.4652514458,4.606443882,9.4331550598,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.3215993643000001,4.874594688399999,9.5384998322,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.0055646896,5.0948610306,9.5480766296,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6991068720999999,5.1618990898,9.5193462372,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5267243981,5.0948610306,9.3756942749,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6033388376,4.9416322708,9.1171197891,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.8140285611,4.7692499161,8.791508674600001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9864110947,4.6351742744,8.4754743576,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9672574997,4.5489830971,8.1690158844,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7661445141,4.5681366919999995,7.747636795,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5937620401,4.6160206795,7.3837180138,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.517147541,4.6830587387,7.3358340263,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4596867263,4.6351742744,7.5752539635,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4022258818,4.6255974769999995,8.101978302000001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4405331016,4.5394062995999995,8.6861639023,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6416460276,4.3670239449,9.0883893967,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.8427590131999999,4.1371803283999995,9.3661174774,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.9959878922,3.9839515686,9.4906158447,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2066776752,3.8307228088,9.5193462372,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.2258312702,3.763684988,9.4331550598,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-1.1396399736,3.8786067963,9.2990789413,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.8810662031000001,4.0892963409,9.1266965866,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6991068720999999,4.3478703499,8.935160636900001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5458779931000001,4.4819455147000005,8.6095495224,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4118026793,4.587290287,8.2935142517,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.383072257,4.7022123337,8.149862289400001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.42137950659999995,4.7500963211,8.121131897,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4884171486,4.6447510719,8.121131897,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5267243981,4.5010991096,8.1402854919,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6129156351,4.3191399574,8.216899871799999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6991068720999999,4.27125597,8.3892831802,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7757213712000001,4.3478703499,8.762778282200001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7374141216,4.4627919197,9.0979661942,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5650315881,4.6160206795,9.2416181564,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4405331016,4.8171339035,9.136273384099999,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6320692300999999,4.788403511,8.848969459500001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5650315881,4.807557106,8.3892831802,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.4884171486,4.8267107010000005,8.015787124600001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5075707436,4.8362874985,7.7284832001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5554547906,4.7500963211,7.6805992126,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5841852427,4.5585598946,7.8529815674000005,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.6607996821000001,4.27125597,8.0924015045,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7661445141,4.0031051636,8.4754743576,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7757213712000001,4.1946415901,8.906430244400001,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.7086837292,4.4819455147000005,9.3086557388,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.5363011956,4.8937482834,9.5576534271,TRAM,Währinger Straße-Volksoper,10,_208_
1576137451,-0.1532289088,5.2672438622,9.567230224600001,TRAM,Währinger Straße-Volksoper,10,_208_
